,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,hour,weekday,month
191,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,4.545,49,19.0012,1,2011-01-09,06,Sunday,January
192,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,3.28,4.545,53,12.998,6,2011-01-09,07,Sunday,January
193,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,4.545,49,19.0012,10,2011-01-09,08,Sunday,January
194,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,3.79,46,35.0008,19,2011-01-09,09,Sunday,January
195,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,5.305,43,26.0027,49,2011-01-09,10,Sunday,January
196,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.06,40,35.0008,49,2011-01-09,11,Sunday,January
197,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,6.82,37,30.0026,83,2011-01-09,12,Sunday,January
198,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,8.335,34,30.0026,75,2011-01-09,13,Sunday,January
199,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.09,32,31.0009,72,2011-01-09,14,Sunday,January
200,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,35,23.9994,82,2011-01-09,15,Sunday,January
201,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,8.335,34,30.0026,92,2011-01-09,16,Sunday,January
202,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,7.575,37,26.0027,62,2011-01-09,17,Sunday,January
203,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,40,22.0028,48,2011-01-09,18,Sunday,January
204,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,43,22.0028,41,2011-01-09,19,Sunday,January
205,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,46,16.9979,38,2011-01-09,20,Sunday,January
206,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,5.305,46,27.9993,20,2011-01-09,21,Sunday,January
207,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,46,19.9995,15,2011-01-09,22,Sunday,January
208,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.82,50,12.998,6,2011-01-09,23,Sunday,January
209,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,19.0012,5,2011-01-10,00,Monday,January
210,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,19.0012,1,2011-01-10,01,Monday,January
211,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,15.0013,3,2011-01-10,02,Monday,January
212,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,15.0013,1,2011-01-10,03,Monday,January
213,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.06,54,8.9981,3,2011-01-10,04,Monday,January
214,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,5.305,54,16.9979,3,2011-01-10,05,Monday,January
215,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,19.0012,31,2011-01-10,06,Monday,January
216,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,50,15.0013,77,2011-01-10,07,Monday,January
217,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",4.92,6.06,50,19.0012,188,2011-01-10,08,Monday,January
218,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",5.74,6.06,50,16.9979,94,2011-01-10,09,Monday,January
219,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",5.74,6.06,50,19.9995,31,2011-01-10,10,Monday,January
220,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,6.82,47,19.0012,30,2011-01-10,11,Monday,January
221,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.09,40,19.0012,52,2011-01-10,12,Monday,January
222,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.09,40,19.0012,54,2011-01-10,13,Monday,January
223,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,40,15.0013,47,2011-01-10,14,Monday,January
224,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,40,15.0013,45,2011-01-10,15,Monday,January
225,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,40,8.9981,74,2011-01-10,16,Monday,January
226,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,40,7.0015,178,2011-01-10,17,Monday,January
227,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,40,15.0013,155,2011-01-10,18,Monday,January
228,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,8.335,47,11.0014,95,2011-01-10,19,Monday,January
229,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,8.335,50,11.0014,74,2011-01-10,20,Monday,January
230,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.82,59,12.998,38,2011-01-10,21,Monday,January
231,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,59,11.0014,24,2011-01-10,22,Monday,January
232,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,59,11.0014,18,2011-01-10,23,Monday,January
233,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,8.335,59,7.0015,12,2011-01-11,00,Tuesday,January
234,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,59,11.0014,3,2011-01-11,01,Tuesday,January
235,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,7.575,55,12.998,3,2011-01-11,02,Tuesday,January
236,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.09,55,8.9981,6,2011-01-11,05,Tuesday,January
237,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.09,55,8.9981,27,2011-01-11,06,Tuesday,January
238,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,11.365,55,0.0,99,2011-01-11,07,Tuesday,January
239,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",7.38,10.605,51,6.0032,217,2011-01-11,08,Tuesday,January
240,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",7.38,9.85,51,11.0014,130,2011-01-11,09,Tuesday,January
241,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,10.605,51,11.0014,54,2011-01-11,10,Tuesday,January
242,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,10.605,47,8.9981,35,2011-01-11,11,Tuesday,January
243,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,51,7.0015,57,2011-01-11,12,Tuesday,January
244,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,59,6.0032,52,2011-01-11,13,Tuesday,January
245,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,59,6.0032,63,2011-01-11,14,Tuesday,January
246,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.85,80,6.0032,47,2011-01-11,15,Tuesday,January
247,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,7.575,86,15.0013,76,2011-01-11,16,Tuesday,January
248,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,7.575,86,15.0013,136,2011-01-11,17,Tuesday,January
249,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,9.09,93,7.0015,95,2011-01-11,18,Tuesday,January
250,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,11.365,93,0.0,51,2011-01-11,19,Tuesday,January
251,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,7.575,93,12.998,32,2011-01-11,20,Tuesday,January
252,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,9.85,86,6.0032,20,2011-01-11,21,Tuesday,January
253,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,9.09,93,7.0015,29,2011-01-11,22,Tuesday,January
254,Spring,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.56,9.85,93,6.0032,19,2011-01-11,23,Tuesday,January
255,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.85,86,6.0032,7,2011-01-12,00,Wednesday,January
256,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.09,86,7.0015,6,2011-01-12,01,Wednesday,January
257,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,86,8.9981,1,2011-01-12,02,Wednesday,January
258,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,86,11.0014,5,2011-01-12,05,Wednesday,January
259,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,7.575,93,8.9981,16,2011-01-12,06,Wednesday,January
260,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,69,8.9981,54,2011-01-12,07,Wednesday,January
261,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,8.335,59,11.0014,128,2011-01-12,08,Wednesday,January
262,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,59,22.0028,81,2011-01-12,09,Wednesday,January
263,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,9.09,55,15.0013,39,2011-01-12,10,Wednesday,January
264,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,51,26.0027,35,2011-01-12,11,Wednesday,January
265,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,7.575,47,39.0007,55,2011-01-12,12,Wednesday,January
266,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,44,23.9994,49,2011-01-12,13,Wednesday,January
267,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,47,22.0028,44,2011-01-12,14,Wednesday,January
268,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,8.335,47,27.9993,49,2011-01-12,15,Wednesday,January
269,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,44,22.0028,68,2011-01-12,16,Wednesday,January
270,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,47,23.9994,139,2011-01-12,17,Wednesday,January
271,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,7.575,47,35.0008,137,2011-01-12,18,Wednesday,January
272,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,7.575,47,27.9993,83,2011-01-12,19,Wednesday,January
273,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,50,22.0028,56,2011-01-12,20,Wednesday,January
274,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,55,22.0028,57,2011-01-12,21,Wednesday,January
275,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.06,55,30.0026,33,2011-01-12,22,Wednesday,January
276,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,5.305,59,27.9993,20,2011-01-12,23,Wednesday,January
277,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,59,19.0012,7,2011-01-13,00,Thursday,January
278,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,19.0012,2,2011-01-13,01,Thursday,January
279,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,23.9994,2,2011-01-13,02,Thursday,January
280,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,22.0028,3,2011-01-13,03,Thursday,January
281,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,16.9979,4,2011-01-13,04,Thursday,January
282,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,19.9995,3,2011-01-13,05,Thursday,January
283,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,7.575,54,8.9981,28,2011-01-13,06,Thursday,January
284,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,7.575,54,8.9981,72,2011-01-13,07,Thursday,January
285,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.82,50,12.998,202,2011-01-13,08,Thursday,January
286,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,50,22.0028,139,2011-01-13,09,Thursday,January
287,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,6.82,50,23.9994,38,2011-01-13,10,Thursday,January
288,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,8.335,44,30.0026,37,2011-01-13,11,Thursday,January
289,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,8.335,44,27.9993,52,2011-01-13,12,Thursday,January
290,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,41,30.0026,83,2011-01-13,13,Thursday,January
291,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,41,26.0027,42,2011-01-13,14,Thursday,January
292,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,38,19.9995,60,2011-01-13,15,Thursday,January
293,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,38,23.9994,78,2011-01-13,16,Thursday,January
294,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,40,19.0012,162,2011-01-13,17,Thursday,January
295,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.09,40,22.0028,144,2011-01-13,18,Thursday,January
296,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,7.575,47,16.9979,99,2011-01-13,19,Thursday,January
297,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,7.575,47,15.0013,64,2011-01-13,20,Thursday,January
298,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,46,19.9995,40,2011-01-13,21,Thursday,January
299,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,46,22.0028,30,2011-01-13,22,Thursday,January
300,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.82,50,12.998,15,2011-01-13,23,Thursday,January
301,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.82,50,12.998,14,2011-01-14,00,Friday,January
302,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.06,54,11.0014,5,2011-01-14,01,Friday,January
303,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.06,54,8.9981,1,2011-01-14,02,Friday,January
304,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.82,54,7.0015,1,2011-01-14,03,Friday,January
305,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.82,54,6.0032,8,2011-01-14,05,Friday,January
306,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,9.09,54,0.0,17,2011-01-14,06,Friday,January
307,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,6.06,74,11.0014,70,2011-01-14,07,Friday,January
308,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,8.335,68,0.0,158,2011-01-14,08,Friday,January
309,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,69,8.9981,117,2011-01-14,09,Friday,January
310,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,9.09,55,12.998,44,2011-01-14,10,Friday,January
311,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,8.335,51,19.0012,53,2011-01-14,11,Friday,January
312,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,44,16.9979,61,2011-01-14,12,Friday,January
313,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,9.85,37,26.0027,77,2011-01-14,13,Friday,January
314,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,41,19.0012,64,2011-01-14,14,Friday,January
315,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.12,38,11.0014,68,2011-01-14,15,Friday,January
316,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,12.12,41,7.0015,90,2011-01-14,16,Friday,January
317,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,41,11.0014,159,2011-01-14,17,Friday,January
318,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,12.88,47,0.0,139,2011-01-14,18,Friday,January
319,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.85,59,6.0032,92,2011-01-14,19,Friday,January
320,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,12.12,59,0.0,68,2011-01-14,20,Friday,January
321,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,11.365,69,0.0,52,2011-01-14,21,Friday,January
322,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,11.365,69,0.0,36,2011-01-14,22,Friday,January
323,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",7.38,12.12,55,0.0,27,2011-01-14,23,Friday,January
324,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,12.12,55,0.0,28,2011-01-15,00,Saturday,January
325,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.85,59,6.0032,20,2011-01-15,01,Saturday,January
326,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,9.85,59,6.0032,12,2011-01-15,02,Saturday,January
327,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,11.365,59,0.0,8,2011-01-15,03,Saturday,January
328,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",6.56,11.365,59,0.0,5,2011-01-15,04,Saturday,January
329,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,11.365,59,0.0,1,2011-01-15,05,Saturday,January
330,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,8.335,63,7.0015,3,2011-01-15,06,Saturday,January
331,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,10.605,63,0.0,10,2011-01-15,07,Saturday,January
332,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,7.575,63,8.9981,23,2011-01-15,08,Saturday,January
333,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.09,64,8.9981,33,2011-01-15,09,Saturday,January
334,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,9.85,59,11.0014,59,2011-01-15,10,Saturday,January
335,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,55,15.0013,72,2011-01-15,11,Saturday,January
336,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,48,15.0013,89,2011-01-15,12,Saturday,January
337,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,38,19.9995,101,2011-01-15,13,Saturday,January
338,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,39,19.0012,118,2011-01-15,14,Saturday,January
339,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.91,36,12.998,129,2011-01-15,15,Saturday,January
340,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,16.665,34,12.998,128,2011-01-15,16,Saturday,January
341,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,36,19.0012,83,2011-01-15,17,Saturday,January
342,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,45,16.9979,84,2011-01-15,18,Saturday,January
343,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,39,16.9979,74,2011-01-15,19,Saturday,January
344,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,39,16.9979,41,2011-01-15,20,Saturday,January
345,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,39,15.0013,57,2011-01-15,21,Saturday,January
346,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,15.91,42,7.0015,26,2011-01-15,22,Saturday,January
347,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,45,19.0012,44,2011-01-15,23,Saturday,January
348,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,15.15,56,0.0,39,2011-01-16,00,Sunday,January
349,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,56,8.9981,23,2011-01-16,01,Sunday,January
350,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,14.395,56,6.0032,16,2011-01-16,02,Sunday,January
351,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,13.635,69,0.0,15,2011-01-16,03,Sunday,January
352,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,56,11.0014,1,2011-01-16,04,Sunday,January
353,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,11.0014,2,2011-01-16,05,Sunday,January
354,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,11.0014,1,2011-01-16,06,Sunday,January
355,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,10.605,56,19.9995,3,2011-01-16,07,Sunday,January
